Tweet ID,Tweet,Created Time,Language
1646942399464087561,@FutSheriff @Criminal__x how are there gonna be icon and hero women on fifa when they didnt have rights back then ????? #notsexist,2023-04-14 18:24:01+00:00,en
1646720388926406656,"Love women who have a taste for good whiskey
#notsexist",2023-04-14 03:41:49+00:00,en
