Tweet ID,Tweet,Created Time,Language
1645109310580482051,"1/2
@CommissionerDA you are quickly becoming a disgrace - there are enough #egalitarian #WomenAgainstFeminism to make sure you fail

Imagine vile groups like
@VictimsComm
@womensaid
@SheraFamily
@FiLiAHagueMums
being men &amp; what would happen aided by https://t.co/bj2SaqTcbq",2023-04-09 16:59:58+00:00,en
